Term Code,Class,Title,Crn,Instructor,Cap,Enrl,Days,Times,Location,Type
202030,NRSM 350-001,Veg of Western Wildlands,30191,"Carr, Craig",25,17,TR,1215-1330,ABB 238,L
202030,NRSM 351-001,Biomes of Western Wildlands,30192,"Carr, Craig",25,17,TR,1505-1555,ABB 238,L
202030,NRSM 353-001,Grazing Ecology and Management,30713,"Sowell, Bok",30,32,M,1510-1700,ABB 234,L
202030,NRSM 353-001,Grazing Ecology and Management,30713,"Sowell, Bok",30,32,M,1510-1700,ABB 238,L
202030,NRSM 353-001,Grazing Ecology and Management,30713,"Sowell, Bok",30,32,MW,0900-0950,ABB 238,L
202030,NRSM 421-802,Holistic Thought/Mgmt,32851,"Montagne, Clifford",9,8,,-, ,L
202030,NRSM 421-801,Holistic Thought/Mgmt,33064,"Montagne, Clifford",18,16,,-, ,L
202030,NRSM 421-001,Holistic Thought/Mgmt,33159,"Montagne, Clifford",50,33,MW,1610-1800,GAINES 243,L
202030,NRSM 430-001,Natural Resource Law,31853,"Pritchard, James",60,54,MWF,1000-1050,LJH 346,L
202030,NRSM 455-001,Riparian Ecology & Management,30620,"Marlow, Clayton",24,24,MW,0800-0850,ABB 238,L
202030,NRSM 455-002,Riparian Ecology & Management,32737,"Marlow, Clayton",12,13,W,1310-1500,ABB 236,B
202030,NRSM 455-003,Riparian Ecology & Management,32738,"Marlow, Clayton",12,11,W,1510-1700,ABB 238,B
202030,NUTR 221CS-001,Basic Human Nutrition,32172,"Anacker, Melody",120,121,TR,1050-1205,REID 105,L
202030,NUTR 221CS-002,Basic Human Nutrition,32173,"Anacker, Melody",120,120,TR,1505-1620,REID 105,L
202030,NUTR 221CS-003,Basic Human Nutrition,32174,"Anacker, Melody",120,120,TR,0800-0915,REID 105,L
202030,NUTR 221CS-801,Basic Human Nutrition,32651,"Gamble, Janet",26,26,,-, ,L
202030,NUTR 221CS-802,Basic Human Nutrition,32828,"Gamble, Janet",4,4,,-, ,L
202030,NUTR 221CS-898,Basic Human Nutrition,34014,"Jay, Sara",20,21,,-, ,L
202030,NUTR 221CS-098,Basic Human Nutrition,35233,"Pearson, Sherri",20,20,TR,0925-1040,GCE 2,L
202030,NUTR 226-001,Food Fundamentals,30051,"Kuo, Wan-Yuan",60,56,TR,1340-1455,GAINES 243,L
202030,NUTR 227-001,Food Fundamentals Lab,30052,"Gaston, Marcy",14,16,R,1510-1900,HERRIC 120,A
202030,NUTR 227-002,Food Fundamentals Lab,31742,"Gaston, Marcy",14,17,W,1410-1800,HERRIC 120,A
202030,NUTR 321-001,Nutrition in the Life Cycle,32976,"Shovic, Anne",40,40,MW,1200-1250,HERRIC 117,L
202030,NUTR 351-001,Nutrition and Society,30053,"McMilin, Colleen",55,28,TR,0925-1040,CHEEVE 214,L
202030,NUTR 351-801,Nutrition and Society,33601,"Gamble, Janet",17,18,,-, ,L
202030,NUTR 351-802,Nutrition and Society,33602,"Gamble, Janet",8,8,,-, ,L
202030,NUTR 395-001,Pract: Quant Foods Prod & Mgmt,33221,"Gaston, Marcy",35,29,M,1610-1900,HANNON 180,L
202030,NUTR 395-001,Pract: Quant Foods Prod & Mgmt,33221,"Gaston, Marcy",35,29,M,1410-1900,HANNON 180,L
202030,NUTR 401-001,Nutrition Assessment/Counsel,32732,"McMilin, Colleen",40,40,TR,1050-1205,REID 126,L
202030,NUTR 411-001,Nutrition for Sports/Exercise,32779,"Wilson, Stephanie",44,43,MWF,1200-1250,HERRIC 314,L
202030,NUTR 422-001,Micronutrient Metabolism,30748,"Gamble, Janet",40,43,TR,1215-1330,HERRIC 314,L
202030,NUTR 426-001,Medical Nutrition Therapy II,33900,"McMilin, Colleen",40,30,TR,0800-0915,HERRIC 313,L
202030,NUTR 430-001,Food Processing,35352,"Kuo, Wan-Yuan",30,4,TR,0925-1040,REID 223,L
202030,NUTR 490R-001,Undergraduate Research,31691,"Miles, Mary",20,0,,-, ,I
202030,NUTR 490R-002,Undergraduate Research,34622,"McMilin, Colleen",20,1,,-, ,I
202030,NUTR 490R-003,Undergraduate Research,34803,"Kuo, Wan-Yuan",20,3,,-, ,I
202030,NUTR 499-001,Capstone for Dietetics,32908,"Anacker, Melody",30,29,M,0800-0850,HERRIC 117,M
202030,NUTR 511-001,Exercise Metabolism and Health,34960,"Miles, Mary",15,11,MWF,1100-1150,HERRIC 308,L
202030,NUTR 575-001,Research/Prof Paper/Project,30056,"Miles, Mary",30,0,,-, ,I
202030,NUTR 575-002,Research/Prof Paper/Project,35027,"McMilin, Colleen",30,0,,-, ,I
202030,NUTR 590-001,Master's Thesis,32733,"Miles, Mary",20,0,,-, ,I
202030,NUTR 590-002,Master's Thesis,35029,"McMilin, Colleen",20,0,,-, ,I
202030,NUTR 598-002,Internship,33224,"Kaiser, Donna Coleen",20,25,,-, ,I
202030,PHL 101IH-001,Intro Phil:Reason and Reality,32437,"Maxfield, David",86,86,TR,1630-1745,REID 101,L
202030,PHL 101IH-003,Intro Phil:Reason and Reality,33969,"Maxfield, David",90,90,TR,1505-1620,REID 202,L
202030,PHL 103D-098,Philosophy and Popular Culture,35234,"Stephenson, Jeffrey",20,19,F,1200-1430,GCE 7,L
202030,PHL 110IH-005,Intro Ethics:Good and Evil,30842,"Demetriades, Donald",88,88,TR,0925-1040,LJH 346,L
202030,PHL 110IH-007,Intro Ethics:Good and Evil,30843,"Demetriades, Donald",92,92,MWF,1000-1050,REID 401,L
202030,PHL 110IH-001,Intro Ethics:Good and Evil,34963,"Sheehey, Bonnie",88,88,TR,1215-1330,LJH 346,L
202030,PHL 236Q-801,Logic,34723,"Stovall, Preston",40,40,,-,ONLINE WEB,L
202030,PHL 317-001,Law and Morality,34448,"Intemann, Kristen",40,30,TR,1505-1620,AJMJH 237,L
202030,PHL 321-001,Philosophy & Biomedical Ethics,33914,"Intemann, Kristen",40,40,TR,1215-1330,ROBERT 301,L
202030,PHL 328-001,Philosophy and Film,34964,"Flory, Daniel",40,30,WF,0900-0950,ROBERT 307,L
202030,PHL 328-001,Philosophy and Film,34964,"Flory, Daniel",40,30,M,1800-2030,WILSON 1132,L
202030,PHL 345-001,Philosophy of Science,34449,"Bandyopadhyay, Prasanta",40,14,MWF,1000-1050,ROBERT 301,L
202030,PHL 362-001,History of Philosophy: Modern,30845,"Bandyopadhyay, Prasanta",40,18,MWF,1100-1150,REID 333,L
202030,PHL 491-001,Special Topics,34966,"Flory, Daniel",39,12,MWF,1200-1250,LJH 213,L
202030,PHL 494-001,Seminar,31441,"Sheehey, Bonnie",14,9,TR,0925-1040,WILSON 1147,M
202030,PHOT 113RA-001,Understanding Photography,30994,"Shannon-Lier, David",64,53,MW,0900-0950,CHEEVE 215,L
202030,PHOT 113RA-002,Understanding Photography,30995,"Shannon-Lier, David",16,14,M,1000-1150,VCB 110,B
202030,PHOT 113RA-003,Understanding Photography,30996,"Shannon-Lier, David",16,16,W,1000-1150,VCB 110,B
202030,PHOT 113RA-004,Understanding Photography,30997,"Shannon-Lier, David",16,7,M,1410-1600,VCB 110,B
202030,PHOT 113RA-006,Understanding Photography,30998,"Jablonski, Lauren",64,50,TR,1710-1800,VCB 182,L
202030,PHOT 113RA-005,Understanding Photography,30999,"Shannon-Lier, David",16,16,W,1410-1600,VCB 110,B
202030,PHOT 113RA-007,Understanding Photography,31000,"Jablonski, Lauren",16,16,T,1000-1150,VCB 110,B
202030,PHOT 113RA-008,Understanding Photography,31406,"Jablonski, Lauren",16,4,T,1410-1600,VCB 110,B
202030,PHOT 113RA-009,Understanding Photography,32804,"Jablonski, Lauren",16,16,T,1810-2000,VCB 110,B
202030,PHOT 113RA-010,Understanding Photography,32805,"Jablonski, Lauren",16,14,R,1810-2000,VCB 110,B
202030,PHOT 154IA-001,Exploring Digital Photography,31840,"McKenney, Heather",16,16,M,1310-1430,CHEEVE 215,L
202030,PHOT 154IA-001,Exploring Digital Photography,31840,"McKenney, Heather",16,16,M,1500-1630,VCB 150,L
202030,PHOT 154IA-002,Exploring Digital Photography,32271,"McKenney, Heather",16,16,T,1000-1130,VCB 150,L
202030,PHOT 154IA-002,Exploring Digital Photography,32271,"McKenney, Heather",16,16,M,1310-1430,CHEEVE 215,L
202030,PHOT 154IA-003,Exploring Digital Photography,32272,"McKenney, Heather",16,16,M,1310-1430,CHEEVE 215,L
202030,PHOT 154IA-003,Exploring Digital Photography,32272,"McKenney, Heather",16,16,T,1200-1330,VCB 150,L
202030,PHOT 154IA-004,Exploring Digital Photography,32273,"McKenney, Heather",16,16,M,1310-1430,CHEEVE 215,L
202030,PHOT 154IA-004,Exploring Digital Photography,32273,"McKenney, Heather",16,16,T,1400-1530,VCB 150,L
202030,PHOT 154IA-005,Exploring Digital Photography,32274,"McKenney, Heather",16,16,M,1310-1430,CHEEVE 215,L
202030,PHOT 154IA-005,Exploring Digital Photography,32274,"McKenney, Heather",16,16,W,1200-1330,VCB 150,L
202030,PHOT 154IA-006,Exploring Digital Photography,32275,"McKenney, Heather",16,16,M,1310-1430,CHEEVE 215,L
202030,PHOT 154IA-006,Exploring Digital Photography,32275,"McKenney, Heather",16,16,W,1400-1530,VCB 150,L
202030,PHOT 213-001,Intermediate Photography,31620,"Shannon-Lier, David",16,15,R,0900-1050,VCB 182,L
202030,PHOT 213-001,Intermediate Photography,31620,"Shannon-Lier, David",16,15,T,1000-1150,VCB 110,L
202030,PHOT 213-002,Intermediate Photography,31621,"Shannon-Lier, David",16,8,R,0900-1050,VCB 182,L
202030,PHOT 213-002,Intermediate Photography,31621,"Shannon-Lier, David",16,8,T,1410-1600,VCB 110,L
202030,PHOT 213-004,Intermediate Photography,31622,"Jablonski, Lauren",0,0,W,1000-1150,VCB 110,L
202030,PHOT 213-004,Intermediate Photography,31622,"Jablonski, Lauren",0,0,MW,0900-0950,VCB 182,L
202030,PHOT 213-003,Intermediate Photography,31815,"Jablonski, Lauren",16,16,MW,0900-0950,VCB 182,L
202030,PHOT 213-003,Intermediate Photography,31815,"Jablonski, Lauren",16,16,M,1000-1150,VCB 110,L
202030,PHOT 255-001,Intro to Color Photography,31973,"Pike, Alexis",16,10,W,0900-1150,VCB 153,L
202030,PHOT 255-001,Intro to Color Photography,31973,"Pike, Alexis",16,10,M,0900-1150,VCB 153,L
202030,PHOT 255-002,Intro to Color Photography,31974,"Pike, Alexis",16,9,W,1310-1600,VCB 153,L
202030,PHOT 255-002,Intro to Color Photography,31974,"Pike, Alexis",16,9,M,1310-1600,VCB 153,L
202030,PHOT 303-001,Early History of Photography,35150,"Ricciardelli, Lucia",75,36,TR,1215-1330,REID 202,L
202030,PHOT 359-001,Alt Photographic Techniques,31431,"Anderson, Christina",16,16,M,1310-1600,VCB 148,L
202030,PHOT 359-001,Alt Photographic Techniques,31431,"Anderson, Christina",16,16,W,1310-1600,VCB 110,L
202030,PHOT 494-001,Seminar/Workshop,33320,"Anderson, Christina",16,13,MW,1000-1200,VCB 148,M
202030,PHOT 494-002,Seminar/Workshop,33321,"Stillwell, Cynthia",16,15,R,1000-1150,VCB 233,M
202030,PHOT 494-002,Seminar/Workshop,33321,"Stillwell, Cynthia",16,15,T,1030-1130,VCB 148,M
202030,PHOT 494-003,Seminar/Workshop,35171,"Shannon-Lier, David",16,14,F,1210-1500,VCB 148,M
202030,PHOT 494-004,Seminar/Workshop,35217,"Lipfert, Theodore",16,17,F,1300-1600,VCB 159,M
202030,PHOT 499-001,Sr Production Photography,32517,"Anderson, Christina",36,18,T,1630-1830,VCB 148,M
202030,PHSX 103IN-001,The Physics of How Things Work,32728,"Unver, Mehmet",55,46,TR,1215-1330,BARNAR 108,L
202030,PHSX 103IN-098,The Physics of How Things Work,34506,"Noonan, Elizabeth",20,8,MW,1505-1620,AJMJH 251,L
202030,PHSX 201IN-001,Physics by Inquiry,30874,"Taylor, Kenneth",12,9,MWF,0800-0950,AJMJH 147,L
202030,PHSX 201IN-002,Physics by Inquiry,31633,"Taylor, Kenneth",12,15,MWF,1000-1150,AJMJH 147,L
202030,PHSX 205-001,College Physics I,30875,"Francis, Gregory",196,195,MWF,1100-1150,BARNAR 103,L
202030,PHSX 205-002,College Physics I,30876,"Francis, Gregory",180,151,MWF,1510-1600,BARNAR 103,L
202030,PHSX 205-003,College Physics I,30877,"Francis, Gregory",25,23,W,2010-2200,AJMJH 137,B
202030,PHSX 205-004,College Physics I,30878,"Francis, Gregory",0,0,R,2010-2200,AJMJH 137,B
202030,PHSX 205-005,College Physics I,30879,"Francis, Gregory",25,25,F,0800-0950,AJMJH 137,B
202030,PHSX 205-006,College Physics I,30880,"Francis, Gregory",25,25,F,1000-1150,AJMJH 137,B
202030,PHSX 205-007,College Physics I,30881,"Francis, Gregory",25,25,F,0800-0950,AJMJH 146,B
202030,PHSX 205-008,College Physics I,30882,"Francis, Gregory",25,25,W,1200-1400,AJMJH 137,B
202030,PHSX 205-009,College Physics I,30883,"Francis, Gregory",25,25,W,1410-1600,AJMJH 137,B
202030,PHSX 205-010,College Physics I,30884,"Francis, Gregory",25,25,W,1610-1800,AJMJH 137,B
202030,PHSX 205-011,College Physics I,30885,"Francis, Gregory",25,25,W,1810-2000,AJMJH 137,B
202030,PHSX 205-012,College Physics I,30886,"Francis, Gregory",25,25,R,0800-0950,AJMJH 137,B
202030,PHSX 205-013,College Physics I,30887,"Francis, Gregory",25,25,R,1000-1150,AJMJH 137,B
202030,PHSX 205-014,College Physics I,30888,"Francis, Gregory",25,25,R,1210-1400,AJMJH 137,B
202030,PHSX 205-015,College Physics I,30889,"Francis, Gregory",25,24,R,1410-1600,AJMJH 137,B
202030,PHSX 205-016,College Physics I,30890,"Francis, Gregory",25,24,R,1610-1800,AJMJH 137,B
202030,PHSX 205-017,College Physics I,30891,"Francis, Gregory",25,25,R,1810-2000,AJMJH 137,B
202030,PHSX 205-018,College Physics I,34084,"Francis, Gregory",0,0,F,1000-1150,AJMJH 146,B
202030,PHSX 207-001,College Physics II,30892,"Unver, Mehmet",200,156,MWF,1310-1400,BARNAR 103,L
202030,PHSX 207-012,College Physics II,30893,"Unver, Mehmet",21,18,T,1810-2000,AJMJH 137,B
202030,PHSX 207-003,College Physics II,30894,"Unver, Mehmet",20,20,M,1410-1600,AJMJH 137,B
202030,PHSX 207-004,College Physics II,30895,"Unver, Mehmet",21,20,M,1610-1800,AJMJH 137,B
202030,PHSX 207-005,College Physics II,30896,"Unver, Mehmet",21,7,M,1810-2000,AJMJH 137,B
202030,PHSX 207-006,College Physics II,30897,"Unver, Mehmet",0,0,M,2010-2200,AJMJH 137,B
202030,PHSX 207-007,College Physics II,30898,"Unver, Mehmet",21,20,T,0800-0950,AJMJH 137,B
202030,PHSX 207-008,College Physics II,30899,"Unver, Mehmet",21,20,T,1000-1150,AJMJH 137,B
202030,PHSX 207-009,College Physics II,30900,"Unver, Mehmet",21,21,T,1210-1400,AJMJH 137,B
202030,PHSX 207-010,College Physics II,30901,"Unver, Mehmet",21,14,T,1410-1600,AJMJH 137,B
202030,PHSX 207-011,College Physics II,30902,"Unver, Mehmet",21,16,T,1610-1800,AJMJH 137,B
202030,PHSX 207-002,College Physics II,32277,"Unver, Mehmet",50,49,MWF,1410-1500,BARNAR 108,L
202030,PHSX 207-013,College Physics II,32278,"Unver, Mehmet",21,17,W,0800-0950,AJMJH 137,B
202030,PHSX 207-014,College Physics II,32279,"Unver, Mehmet",0,0,T,2010-2200,AJMJH 137,B
202030,PHSX 207-015,College Physics II,34085,"Unver, Mehmet",21,20,M,1000-1150,AJMJH 137,B
202030,PHSX 207-016,College Physics II,34086,"Unver, Mehmet",21,12,M,1210-1400,AJMJH 137,B
202030,PHSX 220-001,Physics I (w/ calculus),30903,"Childs, Nicholas",180,180,MWF,1000-1050,BARNAR 103,L
202030,PHSX 220-003,Physics I (w/ calculus),30904,"Childs, Nicholas",20,20,W,1200-1400,AJMJH 138,B
202030,PHSX 220-004,Physics I (w/ calculus),30905,"Childs, Nicholas",20,20,W,1410-1600,AJMJH 138,B
202030,PHSX 220-005,Physics I (w/ calculus),30906,"Childs, Nicholas",20,19,W,1610-1800,AJMJH 138,B
202030,PHSX 220-006,Physics I (w/ calculus),30907,"Childs, Nicholas",20,11,W,1810-2000,AJMJH 138,B
202030,PHSX 220-007,Physics I (w/ calculus),30908,"Childs, Nicholas",20,12,R,0800-0950,AJMJH 138,B
202030,PHSX 220-008,Physics I (w/ calculus),30909,"Childs, Nicholas",20,20,R,1000-1150,AJMJH 138,B
202030,PHSX 220-009,Physics I (w/ calculus),30910,"Childs, Nicholas",20,20,R,1210-1400,AJMJH 138,B
202030,PHSX 220-010,Physics I (w/ calculus),30911,"Childs, Nicholas",20,19,R,1410-1600,AJMJH 138,B
202030,PHSX 220-011,Physics I (w/ calculus),30912,"Childs, Nicholas",20,9,R,1610-1800,AJMJH 138,B
202030,PHSX 220-012,Physics I (w/ calculus),30913,"Childs, Nicholas",0,0,R,1810-2000,AJMJH 138,B
202030,PHSX 220-013,Physics I (w/ calculus),30914,"Childs, Nicholas",0,0,F,0800-0950,AJMJH 138,B
202030,PHSX 220-014,Physics I (w/ calculus),31405,"Childs, Nicholas",20,11,W,0800-0950,AJMJH 138,B
202030,PHSX 220-015,Physics I (w/ calculus),31409,"Childs, Nicholas",20,19,W,1000-1150,AJMJH 138,B
202030,PHSX 220-002,Physics I (w/ calculus),32280,"Childs, Nicholas",180,95,MWF,0800-0850,BARNAR 103,L
202030,PHSX 220-016,Physics I (w/ calculus),32840,"Childs, Nicholas",20,21,T,1410-1600,AJMJH 138,B
202030,PHSX 220-017,Physics I (w/ calculus),32841,"Childs, Nicholas",20,14,T,1610-1800,AJMJH 138,B
202030,PHSX 220-018,Physics I (w/ calculus),32887,"Childs, Nicholas",20,20,T,1210-1400,AJMJH 138,B
202030,PHSX 220-019,Physics I (w/ calculus),33177,"Childs, Nicholas",20,7,T,1810-2000,AJMJH 138,B
202030,PHSX 220-020,Physics I (w/ calculus),33417,"Childs, Nicholas",20,19,T,1000-1150,AJMJH 138,B
202030,PHSX 220-021,Physics I (w/ calculus),33761,"Childs, Nicholas",20,14,T,0800-0950,AJMJH 138,B
202030,PHSX 222-001,Physics II (w/ calculus),30915,"Rugheimer, Paul",180,180,MWF,1200-1250,BARNAR 103,L
202030,PHSX 222-002,Physics II (w/ calculus),30916,"Rugheimer, Paul",180,116,MWF,1410-1500,BARNAR 103,L
202030,PHSX 222-017,Physics II (w/ calculus),30917,"Rugheimer, Paul",17,17,W,1610-1800,AJMJH 146,B
202030,PHSX 222-003,Physics II (w/ calculus),30918,"Rugheimer, Paul",20,10,M,1210-1400,AJMJH 146,B
202030,PHSX 222-005,Physics II (w/ calculus),30919,"Rugheimer, Paul",17,17,M,1610-1800,AJMJH 146,B
202030,PHSX 222-006,Physics II (w/ calculus),30920,"Rugheimer, Paul",0,0,M,1810-2000,AJMJH 146,B
202030,PHSX 222-007,Physics II (w/ calculus),30921,"Rugheimer, Paul",17,17,T,0800-0950,AJMJH 146,B
202030,PHSX 222-008,Physics II (w/ calculus),30922,"Rugheimer, Paul",17,17,T,1000-1150,AJMJH 146,B
202030,PHSX 222-009,Physics II (w/ calculus),30923,"Rugheimer, Paul",17,16,T,1210-1400,AJMJH 146,B
202030,PHSX 222-010,Physics II (w/ calculus),30924,"Rugheimer, Paul",17,16,T,1410-1600,AJMJH 146,B
202030,PHSX 222-011,Physics II (w/ calculus),32096,"Rugheimer, Paul",17,17,T,1610-1800,AJMJH 146,B
202030,PHSX 222-012,Physics II (w/ calculus),32097,"Rugheimer, Paul",17,14,T,1810-2000,AJMJH 146,B
202030,PHSX 222-013,Physics II (w/ calculus),32869,"Rugheimer, Paul",17,17,W,0800-0950,AJMJH 146,B
202030,PHSX 222-014,Physics II (w/ calculus),32871,"Rugheimer, Paul",17,16,W,1000-1150,AJMJH 146,B
202030,PHSX 222-016,Physics II (w/ calculus),33110,"Rugheimer, Paul",17,17,W,1410-1600,AJMJH 146,B
202030,PHSX 222-015,Physics II (w/ calculus),33111,"Rugheimer, Paul",20,16,W,1210-1400,AJMJH 146,B
202030,PHSX 222-018,Physics II (w/ calculus),33650,"Rugheimer, Paul",17,12,W,1810-2000,AJMJH 146,B
202030,PHSX 222-019,Physics II (w/ calculus),33651,"Rugheimer, Paul",17,15,R,0800-0950,AJMJH 146,B
202030,PHSX 222-004,Physics II (w/ calculus),34091,"Rugheimer, Paul",17,12,M,1410-1600,AJMJH 146,B
202030,PHSX 222-020,Physics II (w/ calculus),34092,"Rugheimer, Paul",17,17,R,1000-1150,AJMJH 146,B
202030,PHSX 222-021,Physics II (w/ calculus),34093,"Rugheimer, Paul",17,16,R,1210-1400,AJMJH 146,B
202030,PHSX 222-022,Physics II (w/ calculus),34094,"Rugheimer, Paul",17,17,R,1410-1600,AJMJH 146,B
202030,PHSX 242-001,Honors Gen & Mod Phys II,31936,"Sample, John",42,35,MWF,1310-1400,BARNAR 108,L
202030,PHSX 242-017,Honors Gen & Mod Phys II,31937,"Sample, John",3,3,W,1610-1800,AJMJH 146,B
202030,PHSX 242-004,Honors Gen & Mod Phys II,31938,"Sample, John",3,3,M,1410-1600,AJMJH 146,B
202030,PHSX 242-005,Honors Gen & Mod Phys II,31939,"Sample, John",3,3,M,1610-1800,AJMJH 146,B
202030,PHSX 242-006,Honors Gen & Mod Phys II,31940,"Sample, John",3,2,M,1810-2000,AJMJH 146,B
202030,PHSX 242-007,Honors Gen & Mod Phys II,31941,"Sample, John",3,0,T,0800-0950,AJMJH 146,B
202030,PHSX 242-008,Honors Gen & Mod Phys II,31942,"Sample, John",3,1,T,1000-1150,AJMJH 146,B
202030,PHSX 242-009,Honors Gen & Mod Phys II,31943,"Sample, John",3,3,T,1210-1400,AJMJH 146,B
202030,PHSX 242-010,Honors Gen & Mod Phys II,31944,"Sample, John",3,3,T,1410-1600,AJMJH 146,B
202030,PHSX 242-011,Honors Gen & Mod Phys II,32098,"Sample, John",3,1,T,1610-1800,AJMJH 146,B
202030,PHSX 242-012,Honors Gen & Mod Phys II,32099,"Sample, John",3,2,T,1810-2000,AJMJH 146,B
202030,PHSX 242-013,Honors Gen & Mod Phys II,32870,"Sample, John",3,3,W,0800-0950,AJMJH 146,B
202030,PHSX 242-014,Honors Gen & Mod Phys II,32872,"Sample, John",3,1,W,1000-1150,AJMJH 146,B
202030,PHSX 242-015,Honors Gen & Mod Phys II,33121,"Sample, John",0,0,W,1210-1400,AJMJH 146,B
202030,PHSX 242-016,Honors Gen & Mod Phys II,33319,"Sample, John",3,3,W,1410-1600,AJMJH 146,B
202030,PHSX 242-018,Honors Gen & Mod Phys II,33652,"Sample, John",3,1,W,1810-2000,AJMJH 146,B
202030,PHSX 242-019,Honors Gen & Mod Phys II,33653,"Sample, John",3,1,R,0800-0950,AJMJH 146,B
202030,PHSX 242-003,Honors Gen & Mod Phys II,34095,"Sample, John",0,0,M,1210-1400,AJMJH 146,B
202030,PHSX 242-020,Honors Gen & Mod Phys II,34096,"Sample, John",3,0,R,1000-1150,AJMJH 146,B
202030,PHSX 242-021,Honors Gen & Mod Phys II,34097,"Sample, John",3,2,R,1210-1400,AJMJH 146,B
202030,PHSX 242-022,Honors Gen & Mod Phys II,34098,"Sample, John",3,3,R,1410-1600,AJMJH 146,B
202030,PHSX 262-001,Laboratory Electronics II,30758,"Durso, Brian",30,29,T,1340-1430,LEWIS 306,L
202030,PHSX 262-002,Laboratory Electronics II,30759,"Durso, Brian",8,10,R,0800-1050,BARNAR 228,B
202030,PHSX 262-003,Laboratory Electronics II,30760,"Durso, Brian",8,10,R,1410-1700,BARNAR 228,B
202030,PHSX 262-004,Laboratory Electronics II,33604,"Durso, Brian",8,9,W,1610-1900,BARNAR 228,B
202030,PHSX 301-001,Intro Theoretical Physics,30550,"Riedel, Carla",40,39,MWF,1100-1150,ROBERT 312,L
202030,PHSX 305RN-001,Art & Science of Holography,30933,"Rugheimer, Paul",38,23,TR,1100-1150,BARNAR 108,L
202030,PHSX 423-001,Electricity and Magnetism I,32519,"Qiu, Jiong",35,15,MWF,1410-1500,ROBERT 301,L
202030,PHSX 427-001,Advanced Optics,34986,"Cone, Rufus",33,9,TR,0925-1040,ROBERT 121,L
202030,PHSX 435-001,Astrophysics,33901,"Reines, Amy",30,8,MWF,1200-1250,ROBERT 312,L
202030,PHSX 444-001,Advanced Physics Lab,33909,"Rebane, Aleksander",20,8,TR,1610-1800,ROBERT 102,A
202030,PHSX 446-001,Thermodynamics & Stat Mech,32518,"Link, Bennett",25,12,MWF,1510-1600,ROBERT 412,L
202030,PHSX 462-001,Quantum Mechanics II,32731,"Borys, Nicholas",25,12,MWF,1310-1400,AJMJH 251,L
202030,PHSX 491-001,Special Topics,35277,"Nidever, David",30,11,TR,0925-1040,LIN 109,L
202030,PHSX 491-002,Special Topics,35328,"Avci, Recep",30,13,TR,1215-1330,LEWIS 306,L
202030,PHSX 494-008,Seminar/Workshop,30555,"Babbitt, William",10,2,,-, ,M
202030,PHSX 494-011,Seminar/Workshop,32655,"Frank, Barrett",20,10,T,1510-1600,ROBERT 208,M
202030,PHSX 494-009,Seminar/Workshop,34102,"Unver, Mehmet",20,0,,-,BARNAR 258,M
202030,PHSX 499-001,Senior Capstone Seminar,35389,"Unver, Mehmet",20,11,T,1410-1500,BARNAR 258,M
202030,PHSX 507-001,Quantum Mechanics II,32209,"Riedel, Carla",20,12,MWF,1000-1050,ROBERT 412,L
202030,PHSX 511-801,Astronomy for Teachers Online,33377,"Hellings, Ronald",20,1,,-,ONLINE WEB,R
202030,PHSX 512-801,General Relativity Online,33379,"Tanaka, Tsunefumi",20,3,,-,ONLINE WEB,L
202030,PHSX 514-801,Comparative Planetology Online,33380,"Marcks, Jason",20,4,,-,ONLINE WEB,L
202030,PHSX 516-001,Experimental Physics,33910,"Rebane, Aleksander",20,1,TR,1610-1800,ROBERT 102,A
202030,PHSX 519-001,Electromagnetic Theory I,32520,"Longcope, Dana",25,14,MWF,1510-1600,LEWIS 306,L
202030,PHSX 535-001,Statistical Mechanics,32210,"Vorontsov, Anton",30,9,TR,1505-1620,ROBERT 209,L
202030,PHSX 555-001,Quantum Field Theory,34386,"Cornish, Neil",20,2,TR,1340-1455,GAINES 344,L
202030,PHSX 567-001,Mathematical Physics II,34988,"Kankelborg, Charles",25,18,MWF,1410-1500,WILSON 1154,L
202030,PHSX 573-801,Science of Sound for Teachers,34784,"Vanides, James",20,4,,-,ONLINE WEB,L
202030,PHSX 582-801,Astrobiology for Teach Online,33981,"Buxner, Sanlyn",20,5,,-,ONLINE WEB,L
202030,PHSX 594-004,Seminar,32009,"Cornish, Neil",20,0,R,1510-1600,ROBERT 307,M
202030,PHSX 594-014,Seminar,32011,"Tsuruta, Sachiko",10,0,,-, ,M
202030,PHSX 594-017,Seminar,32012,"Longcope, Dana",10,6,,-, ,M
202030,PHSX 594-021,Seminar,32015,"Idzerda, Yves",10,0,,-, ,M
202030,PHSX 594-022,Seminar,32016,"Babbitt, William",10,3,,-, ,M
202030,PHSX 594-028,Seminar,32018,"Rebane, Aleksander",20,0,,-, ,M
202030,PHSX 594-015,Seminar,32211,"Idzerda, Yves",25,10,M,0900-0950,BARNAR 258,M
202030,PLTT 101-001,Fundamentals of Light & Lasers,33744,"Berg, Trenton",12,9,MW,1510-1625,WILSON 1117,L
202030,PLTT 101-001,Fundamentals of Light & Lasers,33744,"Berg, Trenton",12,9,MW,1635-1825,BARNAR 110,L
202030,PLTT 202-001,Laser Systems & Applications,34170,"Berg, Trenton",12,9,TR,1425-1540,AJMJH 253,L
202030,PLTT 202-001,Laser Systems & Applications,34170,"Berg, Trenton",12,9,TR,1550-1740,AJMJH 253,L
202030,PLTT 298-001,Internship/Cooperative Ed,34171,"Berg, Trenton",16,11,,-, ,I
